view,operations_sensitivity,monthly_requests,token_profile,utilization_tier,quality_sensitivity_path,quality_delta_points,managed_quality_rate,private_quality_rate,replicas,managed_total_usd,private_total_usd,gateway_runtime_usd,network_nat_usd,control_plane_usd,shared_storage_usd,observability_usd,operations_engineering_allocation_usd,managed_cost_per_1m_provider_billed_tokens_usd,managed_token_definition,private_cost_per_1m_normalized_tokens_usd,private_token_definition,managed_cost_per_correct_task_usd,private_cost_per_correct_task_usd,lower_cost_path
view_b,typical,10000,short,typical,private,-5,0.8888888888888888,0.8388888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1271281589403973644639108811,managed
view_b,high,10000,short,typical,private,-5,0.8888888888888888,0.8388888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.4275255099337748797378023771,managed
view_a,not_applicable,10000,short,typical,measured,0,0.8888888888888888,0.8888888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003240000000000000324000000000,0.06518880000000000651888000000,managed
view_b,low,10000,short,typical,measured,0,0.8888888888888888,0.8888888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02202840000000000220284000000,0.08397720000000000839772000000,managed
view_b,typical,10000,short,typical,measured,0,0.8888888888888888,0.8888888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1199772000000000119977200000,managed
view_b,high,10000,short,typical,measured,0,0.8888888888888888,0.8888888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,short,typical,managed,5,0.9388888888888888,0.8888888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003067455621301775438338993733,0.06518880000000000651888000000,managed
view_b,low,10000,short,typical,managed,5,0.9388888888888888,0.8888888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02085528994082840434132922517,0.08397720000000000839772000000,managed
view_b,typical,10000,short,typical,managed,5,0.9388888888888888,0.8888888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05493813017751479810065137775,0.1199772000000000119977200000,managed
view_b,high,10000,short,typical,managed,5,0.9388888888888888,0.8888888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3233404970414201489553133294,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,short,typical,private,5,0.8888888888888888,0.9388888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003240000000000000324000000000,0.06171720710059172181938055390,managed
view_b,low,10000,short,typical,private,5,0.8888888888888888,0.9388888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02202840000000000220284000000,0.07950504142011835072237078534,managed
view_b,typical,10000,short,typical,private,5,0.8888888888888888,0.9388888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1135878816568047444816929379,managed
view_b,high,10000,short,typical,private,5,0.8888888888888888,0.9388888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.3819902485207100953363548895,managed
view_a,not_applicable,10000,short,high,managed,-5,0.8388888888888888,0.8888888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003433112582781457317415902811,0.06518880000000000651888000000,managed
view_b,low,10000,short,high,managed,-5,0.8388888888888888,0.8888888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02334135099337748591696434367,0.08397720000000000839772000000,managed
view_b,typical,10000,short,high,managed,-5,0.8388888888888888,0.8888888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.06148704635761590055491881935,0.1199772000000000119977200000,managed
view_b,high,10000,short,high,managed,-5,0.8388888888888888,0.8888888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3618843973509934158288103153,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,short,high,private,-5,0.8888888888888888,0.8388888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003240000000000000324000000000,0.06907422516556292122640796456,managed
view_b,low,10000,short,high,private,-5,0.8888888888888888,0.8388888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02202840000000000220284000000,0.08898246357615894982595640542,managed
view_b,typical,10000,short,high,private,-5,0.8888888888888888,0.8388888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1271281589403973644639108811,managed
view_b,high,10000,short,high,private,-5,0.8888888888888888,0.8388888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.4275255099337748797378023771,managed
view_a,not_applicable,10000,short,high,measured,0,0.8888888888888888,0.8888888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003240000000000000324000000000,0.06518880000000000651888000000,managed
view_b,low,10000,short,high,measured,0,0.8888888888888888,0.8888888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02202840000000000220284000000,0.08397720000000000839772000000,managed
view_b,typical,10000,short,high,measured,0,0.8888888888888888,0.8888888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1199772000000000119977200000,managed
view_b,high,10000,short,high,measured,0,0.8888888888888888,0.8888888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,short,high,managed,5,0.9388888888888888,0.8888888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003067455621301775438338993733,0.06518880000000000651888000000,managed
view_b,low,10000,short,high,managed,5,0.9388888888888888,0.8888888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02085528994082840434132922517,0.08397720000000000839772000000,managed
view_b,typical,10000,short,high,managed,5,0.9388888888888888,0.8888888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05493813017751479810065137775,0.1199772000000000119977200000,managed
view_b,high,10000,short,high,managed,5,0.9388888888888888,0.8888888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3233404970414201489553133294,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,short,high,private,5,0.8888888888888888,0.9388888888888888,1,28.80,579.4560,,,,,,,9.00,provider-billed input + output tokens,181.0800,normalized input + visible output tokens,0.003240000000000000324000000000,0.06171720710059172181938055390,managed
view_b,low,10000,short,high,private,5,0.8888888888888888,0.9388888888888888,1,195.8080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,61.1900,provider-billed input + output tokens,233.2700,normalized input + visible output tokens,0.02202840000000000220284000000,0.07950504142011835072237078534,managed
view_b,typical,10000,short,high,private,5,0.8888888888888888,0.9388888888888888,1,515.8080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,161.1900,provider-billed input + output tokens,333.2700,normalized input + visible output tokens,0.05802840000000000580284000000,0.1135878816568047444816929379,managed
view_b,high,10000,short,high,private,5,0.8888888888888888,0.9388888888888888,1,3035.8080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,948.6900,provider-billed input + output tokens,1120.7700,normalized input + visible output tokens,0.3415284000000000341528400000,0.3819902485207100953363548895,managed
view_a,not_applicable,10000,medium,low,managed,-5,0.8388888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01373245033112582926966361125,0.06518880000000000651888000000,managed
view_b,low,10000,medium,low,managed,-5,0.8388888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03364068874172185786921205210,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,low,managed,-5,0.8388888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.07178638410596027250716652778,0.1199772000000000119977200000,managed
view_b,high,10000,medium,low,managed,-5,0.8388888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3721837350993377877810580238,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,low,private,-5,0.8888888888888888,0.8388888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06907422516556292122640796456,managed
view_b,low,10000,medium,low,private,-5,0.8888888888888888,0.8388888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.08898246357615894982595640542,managed
view_b,typical,10000,medium,low,private,-5,0.8888888888888888,0.8388888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1271281589403973644639108811,managed
view_b,high,10000,medium,low,private,-5,0.8888888888888888,0.8388888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3512484000000000351248400000,0.4275255099337748797378023771,managed
view_a,not_applicable,10000,medium,low,measured,0,0.8888888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06518880000000000651888000000,managed
view_b,low,10000,medium,low,measured,0,0.8888888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,low,measured,0,0.8888888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1199772000000000119977200000,managed
view_b,high,10000,medium,low,measured,0,0.8888888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3512484000000000351248400000,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,low,managed,5,0.9388888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01226982248520710175335597493,0.06518880000000000651888000000,managed
view_b,low,10000,medium,low,managed,5,0.9388888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03005765680473373065634620637,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,low,managed,5,0.9388888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06414049704142012441566835895,0.1199772000000000119977200000,managed
view_b,high,10000,medium,low,managed,5,0.9388888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3325428639053254752703303106,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,low,private,5,0.8888888888888888,0.9388888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06171720710059172181938055390,managed
view_b,low,10000,medium,low,private,5,0.8888888888888888,0.9388888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.07950504142011835072237078534,managed
view_b,typical,10000,medium,low,private,5,0.8888888888888888,0.9388888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1135878816568047444816929379,managed
view_b,high,10000,medium,low,private,5,0.8888888888888888,0.9388888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3512484000000000351248400000,0.3819902485207100953363548895,managed
view_a,not_applicable,10000,medium,typical,managed,-5,0.8388888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01373245033112582926966361125,0.06518880000000000651888000000,managed
view_b,low,10000,medium,typical,managed,-5,0.8388888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03364068874172185786921205210,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,typical,managed,-5,0.8388888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.07178638410596027250716652778,0.1199772000000000119977200000,managed
view_b,high,10000,medium,typical,managed,-5,0.8388888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3721837350993377877810580238,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,typical,private,-5,0.8888888888888888,0.8388888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06907422516556292122640796456,managed
view_b,low,10000,medium,typical,private,-5,0.8888888888888888,0.8388888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.08898246357615894982595640542,managed
view_b,typical,10000,medium,typical,private,-5,0.8888888888888888,0.8388888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1271281589403973644639108811,managed
view_b,high,10000,medium,typical,private,-5,0.8888888888888888,0.8388888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3512484000000000351248400000,0.4275255099337748797378023771,managed
view_a,not_applicable,10000,medium,typical,measured,0,0.8888888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06518880000000000651888000000,managed
view_b,low,10000,medium,typical,measured,0,0.8888888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,typical,measured,0,0.8888888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1199772000000000119977200000,managed
view_b,high,10000,medium,typical,measured,0,0.8888888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3512484000000000351248400000,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,typical,managed,5,0.9388888888888888,0.8888888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01226982248520710175335597493,0.06518880000000000651888000000,managed
view_b,low,10000,medium,typical,managed,5,0.9388888888888888,0.8888888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03005765680473373065634620637,0.08397720000000000839772000000,managed
view_b,typical,10000,medium,typical,managed,5,0.9388888888888888,0.8888888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06414049704142012441566835895,0.1199772000000000119977200000,managed
view_b,high,10000,medium,typical,managed,5,0.9388888888888888,0.8888888888888888,1,3122.2080,3586.4640,4.4640,32.400,72.00,3.1680,14.9760,2880.0,243.9225,provider-billed input + output tokens,280.1925,normalized input + visible output tokens,0.3325428639053254752703303106,0.4034772000000000403477200000,managed
view_a,not_applicable,10000,medium,typical,private,5,0.8888888888888888,0.9388888888888888,1,115.20,579.4560,,,,,,,9.00,provider-billed input + output tokens,45.2700,normalized input + visible output tokens,0.01296000000000000129600000000,0.06171720710059172181938055390,managed
view_b,low,10000,medium,typical,private,5,0.8888888888888888,0.9388888888888888,1,282.2080,746.4640,4.4640,32.400,72.00,3.1680,14.9760,40.00,22.0475,provider-billed input + output tokens,58.3175,normalized input + visible output tokens,0.03174840000000000317484000000,0.07950504142011835072237078534,managed
view_b,typical,10000,medium,typical,private,5,0.8888888888888888,0.9388888888888888,1,602.2080,1066.4640,4.4640,32.400,72.00,3.1680,14.9760,360.0,47.0475,provider-billed input + output tokens,83.3175,normalized input + visible output tokens,0.06774840000000000677484000000,0.1135878816568047444816929379,managed
